"tract","offense","white","black","aian","asian","nhpi","other","multi","hisp"
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT F/AUTO",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5802,"THEFT/OTHER",1275,184,0,136,0,0,120,244
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"ASSAULT W/DANGEROUS WEAPON",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"BURGLARY",1161,398,0,117,0,33,23,168
5900,"HOMICIDE",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"MOTOR VEHICLE THEFT",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"ROBBERY",1161,398,0,117,0,33,23,168
5900,"SEX ABUSE",1161,398,0,117,0,33,23,168
5900,"SEX ABUSE",1161,398,0,117,0,33,23,168
5900,"SEX ABUSE",1161,398,0,117,0,33,23,168
5900,"SEX ABUSE",1161,398,0,117,0,33,23,168
5900,"SEX ABUSE",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
5900,"THEFT F/AUTO",1161,398,0,117,0,33,23,168
